Case1,0,0,48.889,0.0015556,0.00012,23.556,0.4,1,0.1,1,1,12,7.6667,27,5.2222,1.2222,0.26667,1.1,50
Case2,0,0,48.889,0.0015556,0.00012,23.556,0.4,1,0.1,1,1,12,7.6667,27,3.2778,1.2222,0.26667,1.1,50
Case3,0,0,48.889,0.0015556,0.00012,23.556,0.4,1,0.1,1,1,12,7.6667,27,3.2778,1,0.26667,1.1,50
Case4,0,0,48.889,0.0068333,0.00012,23.556,0.4,1,0.1,1,1,12,7.6667,27,3.2778,1,0.26667,1.1,50
Case5,0,0,48.889,0.0068333,0.00012,23.556,0.4,1,0.1,1,1,12,7.6667,27,3.2778,1,0.1,1.1,50
Case6,0,0,48.889,0.0068333,0.00012,23.556,0.4,1,0.1,1,1,12,5.4444,27,3.2778,1,0.1,1.1,50
Case7,0,0,48.889,0.0068333,0.00012,28,0.4,1,0.1,1,1,12,5.4444,27,3.2778,1,0.1,1.1,50
Case8,0,0,48.889,0.0068333,0.00012,28,0.4,1,5.6,1,1,12,5.4444,27,3.2778,1,0.1,1.1,50
Case9,0,0,10,0.0068333,0.00012,28,0.4,1,5.6,1,1,12,5.4444,27,3.2778,1,0.1,1.1,50
Case10,0,0,17.778,0.0089444,0.00012,25.333,0.4,1,7.8,1,1,12,5.8889,27,6,1.0444,0.33333,1.1,50
Case11,0,0,17.778,0.0089444,0.00012,25.333,0.4,1,2.3,1,1,12,5.8889,27,6,1.0444,0.33333,1.1,50
Case12,0,0,17.778,0.0036667,0.00012,25.333,0.4,1,2.3,1,1,12,5.8889,27,6,1.0444,0.33333,1.1,50
Case13,0,0,17.778,0.0036667,0.00012,20.889,0.4,1,2.3,1,1,12,5.8889,27,6,1.0444,0.33333,1.1,50
Case14,0,0,17.778,0.0036667,0.00012,20.889,0.4,1,2.3,1,1,12,5.8889,27,6,1.2667,0.33333,1.1,50
Case15,0,0,17.778,0.0036667,0.00012,20.889,0.4,1,2.3,1,1,12,5.8889,27,4.0556,1.2667,0.33333,1.1,50
Case16,0,0,17.778,0.0036667,0.00012,20.889,0.4,1,2.3,1,1,12,8.1111,27,4.0556,1.2667,0.33333,1.1,50
Case17,0,0,17.778,0.0036667,0.00012,20.889,0.4,1,2.3,1,1,12,8.1111,27,4.0556,1.2667,0.16667,1.1,50
Case18,0,0,56.667,0.0036667,0.00012,20.889,0.4,1,2.3,1,1,12,8.1111,27,4.0556,1.2667,0.16667,1.1,50
Case19,0,0,80,0.0036667,0.00012,24.444,0.4,1,0.1,1,1,12,5.8889,27,3.6667,1.4,0.26667,1.1,50
Case20,0,0,80,0.0036667,0.00012,24.444,0.4,1,0.1,1,1,12,5.8889,27,3.6667,1.4,0.1,1.1,50
Case21,0,0,80,0.0036667,0.00012,20,0.4,1,0.1,1,1,12,5.8889,27,3.6667,1.4,0.1,1.1,50
Case22,0,0,80,0.0036667,0.00012,20,0.4,1,0.1,1,1,12,8.1111,27,3.6667,1.4,0.1,1.1,50
Case23,0,0,41.111,0.0036667,0.00012,20,0.4,1,0.1,1,1,12,8.1111,27,3.6667,1.4,0.1,1.1,50
Case24,0,0,41.111,0.0036667,0.00012,20,0.4,1,0.1,1,1,12,8.1111,27,3.6667,1.1778,0.1,1.1,50
Case25,0,0,41.111,0.0089444,0.00012,20,0.4,1,0.1,1,1,12,8.1111,27,3.6667,1.1778,0.1,1.1,50
Case26,0,0,41.111,0.0089444,0.00012,20,0.4,1,5.6,1,1,12,8.1111,27,3.6667,1.1778,0.1,1.1,50
Case27,0,0,41.111,0.0089444,0.00012,20,0.4,1,5.6,1,1,12,8.1111,27,5.6111,1.1778,0.1,1.1,50
Case28,0,0,17.778,0.0089444,0.00012,23.556,0.4,1,10,1,1,12,6.7778,27,4.4444,1.0889,0.16667,1.1,50
Case29,0,0,17.778,0.0036667,0.00012,23.556,0.4,1,10,1,1,12,6.7778,27,4.4444,1.0889,0.16667,1.1,50
Case30,0,0,17.778,0.0036667,0.00012,23.556,0.4,1,10,1,1,12,6.7778,27,4.4444,1.3111,0.16667,1.1,50
Case31,0,0,17.778,0.0036667,0.00012,23.556,0.4,1,4.5,1,1,12,6.7778,27,4.4444,1.3111,0.16667,1.1,50
Case32,0,0,17.778,0.0036667,0.00012,28,0.4,1,4.5,1,1,12,6.7778,27,4.4444,1.3111,0.16667,1.1,50
Case33,0,0,17.778,0.0036667,0.00012,28,0.4,1,4.5,1,1,12,6.7778,27,4.4444,1.3111,0.33333,1.1,50
Case34,0,0,56.667,0.0036667,0.00012,28,0.4,1,4.5,1,1,12,6.7778,27,4.4444,1.3111,0.33333,1.1,50
Case35,0,0,56.667,0.0036667,0.00012,28,0.4,1,4.5,1,1,12,6.7778,27,2.5,1.3111,0.33333,1.1,50
Case36,0,0,56.667,0.0036667,0.00012,28,0.4,1,4.5,1,1,12,9,27,2.5,1.3111,0.33333,1.1,50
Case37,0,0,64.444,0.0089444,0.00012,23.556,0.4,1,4.5,1,1,12,5,27,2.5,1.0889,0.26667,1.1,50
Case38,0,0,64.444,0.0036667,0.00012,23.556,0.4,1,4.5,1,1,12,5,27,2.5,1.0889,0.26667,1.1,50
Case39,0,0,64.444,0.0036667,0.00012,23.556,0.4,1,4.5,1,1,12,7.2222,27,2.5,1.0889,0.26667,1.1,50
Case40,0,0,64.444,0.0036667,0.00012,28,0.4,1,4.5,1,1,12,7.2222,27,2.5,1.0889,0.26667,1.1,50
Case41,0,0,64.444,0.0036667,0.00012,28,0.4,1,4.5,1,1,12,7.2222,27,4.4444,1.0889,0.26667,1.1,50
Case42,0,0,64.444,0.0036667,0.00012,28,0.4,1,4.5,1,1,12,7.2222,27,4.4444,1.3111,0.26667,1.1,50
Case43,0,0,64.444,0.0036667,0.00012,28,0.4,1,4.5,1,1,12,7.2222,27,4.4444,1.3111,0.1,1.1,50
Case44,0,0,64.444,0.0036667,0.00012,28,0.4,1,10,1,1,12,7.2222,27,4.4444,1.3111,0.1,1.1,50
Case45,0,0,25.556,0.0036667,0.00012,28,0.4,1,10,1,1,12,7.2222,27,4.4444,1.3111,0.1,1.1,50
Case46,0,0,25.556,0.0036667,0.00012,24.444,0.4,1,0.1,1,1,12,7.6667,27,3.2778,1.3111,0.4,1.1,50
Case47,0,0,25.556,0.0036667,0.00012,24.444,0.4,1,5.6,1,1,12,7.6667,27,3.2778,1.3111,0.4,1.1,50
Case48,0,0,25.556,0.0036667,0.00012,24.444,0.4,1,5.6,1,1,12,7.6667,27,3.2778,1.0889,0.4,1.1,50
Case49,0,0,25.556,0.0036667,0.00012,24.444,0.4,1,5.6,1,1,12,7.6667,27,5.2222,1.0889,0.4,1.1,50
Case50,0,0,25.556,0.0036667,0.00012,24.444,0.4,1,5.6,1,1,12,7.6667,27,5.2222,1.0889,0.23333,1.1,50
Case51,0,0,25.556,0.0036667,0.00012,20,0.4,1,5.6,1,1,12,7.6667,27,5.2222,1.0889,0.23333,1.1,50
Case52,0,0,25.556,0.0036667,0.00012,20,0.4,1,5.6,1,1,12,5.4444,27,5.2222,1.0889,0.23333,1.1,50
Case53,0,0,25.556,0.0089444,0.00012,20,0.4,1,5.6,1,1,12,5.4444,27,5.2222,1.0889,0.23333,1.1,50
Case54,0,0,64.444,0.0089444,0.00012,20,0.4,1,5.6,1,1,12,5.4444,27,5.2222,1.0889,0.23333,1.1,50
Case55,0,0,10,0.0047222,0.00012,20,0.4,1,2.3,1,1,12,6.3333,27,4.0556,1.0444,0.2,1.1,50
Case56,0,0,10,0.0047222,0.00012,20,0.4,1,2.3,1,1,12,6.3333,27,4.0556,1.2667,0.2,1.1,50
Case57,0,0,10,0.0047222,0.00012,20,0.4,1,2.3,1,1,12,6.3333,27,4.0556,1.2667,0.36667,1.1,50
Case58,0,0,10,0.0047222,0.00012,20,0.4,1,2.3,1,1,12,8.5556,27,4.0556,1.2667,0.36667,1.1,50
Case59,0,0,10,0.0047222,0.00012,20,0.4,1,7.8,1,1,12,8.5556,27,4.0556,1.2667,0.36667,1.1,50
Case60,0,0,10,0.01,0.00012,20,0.4,1,7.8,1,1,12,8.5556,27,4.0556,1.2667,0.36667,1.1,50
Case61,0,0,10,0.01,0.00012,20,0.4,1,7.8,1,1,12,8.5556,27,6,1.2667,0.36667,1.1,50
Case62,0,0,10,0.01,0.00012,24.444,0.4,1,7.8,1,1,12,8.5556,27,6,1.2667,0.36667,1.1,50
Case63,0,0,48.889,0.01,0.00012,24.444,0.4,1,7.8,1,1,12,8.5556,27,6,1.2667,0.36667,1.1,50
Case64,0,0,17.778,0.0047222,0.00012,20.889,0.4,1,6.7,1,1,12,6.3333,27,4.8333,1.1778,0.1,1.1,50
Case65,0,0,17.778,0.0047222,0.00012,20.889,0.4,1,6.7,1,1,12,6.3333,27,2.8889,1.1778,0.1,1.1,50
Case66,0,0,17.778,0.0047222,0.00012,20.889,0.4,1,6.7,1,1,12,6.3333,27,2.8889,1.4,0.1,1.1,50
Case67,0,0,17.778,0.0047222,0.00012,20.889,0.4,1,6.7,1,1,12,8.5556,27,2.8889,1.4,0.1,1.1,50
Case68,0,0,17.778,0.0047222,0.00012,25.333,0.4,1,6.7,1,1,12,8.5556,27,2.8889,1.4,0.1,1.1,50
Case69,0,0,17.778,0.0047222,0.00012,25.333,0.4,1,1.2,1,1,12,8.5556,27,2.8889,1.4,0.1,1.1,50
Case70,0,0,17.778,0.01,0.00012,25.333,0.4,1,1.2,1,1,12,8.5556,27,2.8889,1.4,0.1,1.1,50
Case71,0,0,17.778,0.01,0.00012,25.333,0.4,1,1.2,1,1,12,8.5556,27,2.8889,1.4,0.26667,1.1,50
Case72,0,0,56.667,0.01,0.00012,25.333,0.4,1,1.2,1,1,12,8.5556,27,2.8889,1.4,0.26667,1.1,50
Case73,0,0,64.444,0.0026111,0.00012,22.667,0.4,1,10,1,1,12,5.4444,27,3.6667,1.2222,0.36667,1.1,50
Case74,0,0,64.444,0.0026111,0.00012,22.667,0.4,1,10,1,1,12,7.6667,27,3.6667,1.2222,0.36667,1.1,50
Case75,0,0,64.444,0.0078889,0.00012,22.667,0.4,1,10,1,1,12,7.6667,27,3.6667,1.2222,0.36667,1.1,50
Case76,0,0,64.444,0.0078889,0.00012,22.667,0.4,1,10,1,1,12,7.6667,27,5.6111,1.2222,0.36667,1.1,50
Case77,0,0,64.444,0.0078889,0.00012,27.111,0.4,1,10,1,1,12,7.6667,27,5.6111,1.2222,0.36667,1.1,50
Case78,0,0,25.556,0.0078889,0.00012,27.111,0.4,1,10,1,1,12,7.6667,27,5.6111,1.2222,0.36667,1.1,50
Case79,0,0,25.556,0.0078889,0.00012,27.111,0.4,1,10,1,1,12,7.6667,27,5.6111,1.2222,0.2,1.1,50
Case80,0,0,25.556,0.0078889,0.00012,27.111,0.4,1,10,1,1,12,7.6667,27,5.6111,1,0.2,1.1,50
Case81,0,0,25.556,0.0078889,0.00012,27.111,0.4,1,4.5,1,1,12,7.6667,27,5.6111,1,0.2,1.1,50
Case82,0,0,41.111,0.0036667,0.00012,21.778,0.4,1,8.9,1,1,12,6.3333,27,3.2778,1.0444,0.13333,1.1,50
Case83,0,0,41.111,0.0036667,0.00012,21.778,0.4,1,8.9,1,1,12,6.3333,27,3.2778,1.2667,0.13333,1.1,50
Case84,0,0,41.111,0.0036667,0.00012,21.778,0.4,1,8.9,1,1,12,6.3333,27,3.2778,1.2667,0.3,1.1,50
Case85,0,0,41.111,0.0036667,0.00012,21.778,0.4,1,8.9,1,1,12,8.5556,27,3.2778,1.2667,0.3,1.1,50
Case86,0,0,80,0.0036667,0.00012,21.778,0.4,1,8.9,1,1,12,8.5556,27,3.2778,1.2667,0.3,1.1,50
Case87,0,0,80,0.0089444,0.00012,21.778,0.4,1,8.9,1,1,12,8.5556,27,3.2778,1.2667,0.3,1.1,50
Case88,0,0,80,0.0089444,0.00012,21.778,0.4,1,3.4,1,1,12,8.5556,27,3.2778,1.2667,0.3,1.1,50
Case89,0,0,80,0.0089444,0.00012,21.778,0.4,1,3.4,1,1,12,8.5556,27,5.2222,1.2667,0.3,1.1,50
Case90,0,0,80,0.0089444,0.00012,26.222,0.4,1,3.4,1,1,12,8.5556,27,5.2222,1.2667,0.3,1.1,50
Case91,0,0,48.889,0.0015556,0.00012,22.667,0.4,1,0.1,1,1,12,9,27,2.5,1.2667,0.36667,1.1,50
Case92,0,0,48.889,0.0068333,0.00012,22.667,0.4,1,0.1,1,1,12,9,27,2.5,1.2667,0.36667,1.1,50
Case93,0,0,48.889,0.0068333,0.00012,27.111,0.4,1,0.1,1,1,12,9,27,2.5,1.2667,0.36667,1.1,50
Case94,0,0,48.889,0.0068333,0.00012,27.111,0.4,1,0.1,1,1,12,9,27,2.5,1.2667,0.2,1.1,50
Case95,0,0,48.889,0.0068333,0.00012,27.111,0.4,1,0.1,1,1,12,9,27,4.4444,1.2667,0.2,1.1,50
Case96,0,0,48.889,0.0068333,0.00012,27.111,0.4,1,0.1,1,1,12,6.7778,27,4.4444,1.2667,0.2,1.1,50
Case97,0,0,10,0.0068333,0.00012,27.111,0.4,1,0.1,1,1,12,6.7778,27,4.4444,1.2667,0.2,1.1,50
Case98,0,0,10,0.0068333,0.00012,27.111,0.4,1,5.6,1,1,12,6.7778,27,4.4444,1.2667,0.2,1.1,50
Case99,0,0,10,0.0068333,0.00012,27.111,0.4,1,5.6,1,1,12,6.7778,27,4.4444,1.0444,0.2,1.1,50
Case100,0,0,48.889,0.0068333,0.00012,23.556,0.4,1,1.2,1,1,12,5.8889,27,2.8889,1,0.33333,1.1,50
Case101,0,0,48.889,0.0068333,0.00012,28,0.4,1,1.2,1,1,12,5.8889,27,2.8889,1,0.33333,1.1,50
Case102,0,0,48.889,0.0068333,0.00012,28,0.4,1,1.2,1,1,12,5.8889,27,4.8333,1,0.33333,1.1,50
Case103,0,0,48.889,0.0068333,0.00012,28,0.4,1,1.2,1,1,12,8.1111,27,4.8333,1,0.33333,1.1,50
Case104,0,0,48.889,0.0068333,0.00012,28,0.4,1,1.2,1,1,12,8.1111,27,4.8333,1,0.16667,1.1,50
Case105,0,0,48.889,0.0068333,0.00012,28,0.4,1,1.2,1,1,12,8.1111,27,4.8333,1.2222,0.16667,1.1,50
Case106,0,0,48.889,0.0015556,0.00012,28,0.4,1,1.2,1,1,12,8.1111,27,4.8333,1.2222,0.16667,1.1,50
Case107,0,0,48.889,0.0015556,0.00012,28,0.4,1,6.7,1,1,12,8.1111,27,4.8333,1.2222,0.16667,1.1,50
Case108,0,0,10,0.0015556,0.00012,28,0.4,1,6.7,1,1,12,8.1111,27,4.8333,1.2222,0.16667,1.1,50
Case109,0,0,17.778,0.0068333,0.00012,21.778,0.4,1,0.1,1,1,12,5,27,4.0556,1.4,0.33333,1.1,50
Case110,0,0,17.778,0.0068333,0.00012,21.778,0.4,1,0.1,1,1,12,5,27,4.0556,1.4,0.16667,1.1,50
Case111,0,0,17.778,0.0068333,0.00012,21.778,0.4,1,0.1,1,1,12,5,27,4.0556,1.1778,0.16667,1.1,50
Case112,0,0,17.778,0.0068333,0.00012,21.778,0.4,1,0.1,1,1,12,7.2222,27,4.0556,1.1778,0.16667,1.1,50
Case113,0,0,17.778,0.0068333,0.00012,21.778,0.4,1,5.6,1,1,12,7.2222,27,4.0556,1.1778,0.16667,1.1,50
Case114,0,0,17.778,0.0015556,0.00012,21.778,0.4,1,5.6,1,1,12,7.2222,27,4.0556,1.1778,0.16667,1.1,50
Case115,0,0,17.778,0.0015556,0.00012,21.778,0.4,1,5.6,1,1,12,7.2222,27,6,1.1778,0.16667,1.1,50
Case116,0,0,56.667,0.0015556,0.00012,21.778,0.4,1,5.6,1,1,12,7.2222,27,6,1.1778,0.16667,1.1,50
Case117,0,0,56.667,0.0015556,0.00012,26.222,0.4,1,5.6,1,1,12,7.2222,27,6,1.1778,0.16667,1.1,50
Case118,0,0,41.111,0.0068333,0.00012,25.333,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.0889,0.36667,1.1,50
Case119,0,0,41.111,0.0015556,0.00012,25.333,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.0889,0.36667,1.1,50
Case120,0,0,41.111,0.0015556,0.00012,20.889,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.0889,0.36667,1.1,50
Case121,0,0,41.111,0.0015556,0.00012,20.889,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.0889,0.2,1.1,50
Case122,0,0,41.111,0.0015556,0.00012,20.889,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.3111,0.2,1.1,50
Case123,0,0,80,0.0015556,0.00012,20.889,0.4,1,5.6,1,1,12,6.7778,27,4.0556,1.3111,0.2,1.1,50
Case124,0,0,80,0.0015556,0.00012,20.889,0.4,1,0.1,1,1,12,6.7778,27,4.0556,1.3111,0.2,1.1,50
Case125,0,0,80,0.0015556,0.00012,20.889,0.4,1,0.1,1,1,12,6.7778,27,6,1.3111,0.2,1.1,50
Case126,0,0,80,0.0015556,0.00012,20.889,0.4,1,0.1,1,1,12,9,27,6,1.3111,0.2,1.1,50
Case127,0,0,17.778,0.0005,0.00012,28,0.4,1,2.3,1,1,12,5.4444,27,6,1.0444,0.4,1.1,50
Case128,0,0,56.667,0.0005,0.00012,28,0.4,1,2.3,1,1,12,5.4444,27,6,1.0444,0.4,1.1,50
Case129,0,0,56.667,0.0005,0.00012,28,0.4,1,7.8,1,1,12,5.4444,27,6,1.0444,0.4,1.1,50
Case130,0,0,56.667,0.0005,0.00012,28,0.4,1,7.8,1,1,12,7.6667,27,6,1.0444,0.4,1.1,50
Case131,0,0,56.667,0.0005,0.00012,28,0.4,1,7.8,1,1,12,7.6667,27,6,1.2667,0.4,1.1,50
Case132,0,0,56.667,0.0005,0.00012,23.556,0.4,1,7.8,1,1,12,7.6667,27,6,1.2667,0.4,1.1,50
Case133,0,0,56.667,0.0005,0.00012,23.556,0.4,1,7.8,1,1,12,7.6667,27,6,1.2667,0.23333,1.1,50
Case134,0,0,56.667,0.0057778,0.00012,23.556,0.4,1,7.8,1,1,12,7.6667,27,6,1.2667,0.23333,1.1,50
Case135,0,0,56.667,0.0057778,0.00012,23.556,0.4,1,7.8,1,1,12,7.6667,27,4.0556,1.2667,0.23333,1.1,50
Case136,0,0,72.222,0.0026111,0.00012,22.667,0.4,1,7.8,1,1,12,6.3333,27,2.8889,1.3556,0.36667,1.1,50
Case137,0,0,72.222,0.0078889,0.00012,22.667,0.4,1,7.8,1,1,12,6.3333,27,2.8889,1.3556,0.36667,1.1,50
Case138,0,0,72.222,0.0078889,0.00012,22.667,0.4,1,7.8,1,1,12,6.3333,27,2.8889,1.3556,0.2,1.1,50
Case139,0,0,72.222,0.0078889,0.00012,22.667,0.4,1,7.8,1,1,12,6.3333,27,2.8889,1.1333,0.2,1.1,50
Case140,0,0,72.222,0.0078889,0.00012,22.667,0.4,1,2.3,1,1,12,6.3333,27,2.8889,1.1333,0.2,1.1,50
Case141,0,0,72.222,0.0078889,0.00012,27.111,0.4,1,2.3,1,1,12,6.3333,27,2.8889,1.1333,0.2,1.1,50
Case142,0,0,72.222,0.0078889,0.00012,27.111,0.4,1,2.3,1,1,12,8.5556,27,2.8889,1.1333,0.2,1.1,50
Case143,0,0,72.222,0.0078889,0.00012,27.111,0.4,1,2.3,1,1,12,8.5556,27,4.8333,1.1333,0.2,1.1,50
Case144,0,0,33.333,0.0078889,0.00012,27.111,0.4,1,2.3,1,1,12,8.5556,27,4.8333,1.1333,0.2,1.1,50
Case145,0,0,25.556,0.0068333,0.00012,28,0.4,1,10,1,1,12,5.4444,27,4.8333,1.3111,0.33333,1.1,50
Case146,0,0,25.556,0.0068333,0.00012,28,0.4,1,10,1,1,12,5.4444,27,4.8333,1.3111,0.16667,1.1,50
Case147,0,0,25.556,0.0068333,0.00012,28,0.4,1,4.5,1,1,12,5.4444,27,4.8333,1.3111,0.16667,1.1,50
Case148,0,0,25.556,0.0068333,0.00012,28,0.4,1,4.5,1,1,12,5.4444,27,4.8333,1.0889,0.16667,1.1,50
Case149,0,0,64.444,0.0068333,0.00012,28,0.4,1,4.5,1,1,12,5.4444,27,4.8333,1.0889,0.16667,1.1,50
Case150,0,0,64.444,0.0068333,0.00012,28,0.4,1,4.5,1,1,12,5.4444,27,2.8889,1.0889,0.16667,1.1,50
